file,question_id,stage,skill,issue_type,detail,recommended_fix
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_3b82ba36d8,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_362997745e,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_2e7064798e,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_4330f50380,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_a57bff348f,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_b82a8f386f,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_34df214a86,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_5333d736e4,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_416d494899,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_2430bd9b57,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_1bb9fb85cf,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_1de9dccb24,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_a8cc12d73b,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_4789225d55,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_819b30b275,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_179ac48be4,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_ced21ba791,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_3a43f2560a,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_b2bc55de92,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_7f3682de86,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_19c7d24613,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_b11c47aef6,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_a37ff0756e,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_9da7684de5,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_8b80917240,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_465ce75356,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_6c161d8832,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_a4bfb59dee,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_0d39cf8524,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_cf451be1f2,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_f0cefe5836,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_039ac972e3,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_da44c722fc,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_6e8fe8e653,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_bdb817beca,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_3771e95b06,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_f4e8bdc9e6,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_ea40b8695e,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_301c8f3204,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_749420bb48,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_287c7a163a,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_c313f5ac29,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_bc59fddf50,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_9325a8795a,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_0e3b3e42da,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_006faaea55,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_a1e68f2b4a,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_92b690422c,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_fd0e3ca632,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_bbe307a895,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_d9296fc70b,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_9596884c6c,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_841e78a90a,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_4f3006ac1f,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_3dffbae3db,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_f947cc5beb,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_b9a64f02f0,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_658245aabd,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_0c3b636e97,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_f6d7fd850b,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_6a8de44c5b,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_01f5bd8719,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_41951e0360,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_96b4651e67,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_4ffe0ee01f,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_6fdc635976,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_2ec4d127cc,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_e36af8b724,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_46fc33da39,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_622879f9ce,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_bc95a39171,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_6aef6ca497,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_7d92650345,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_b6972883de,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_7f00215f51,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_6d9b5585e1,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_1930dbb553,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_533b880d83,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_52a90a8dc1,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_7e2897274e,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_2930332c92,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_93f04f411b,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_63d2aff12b,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_be6b97854c,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_5a3d6667a0,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_dd35660bff,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_56a2fa85e0,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_047ddd2858,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_4550b50c1f,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_6ea592fd01,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_e2205ac224,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_3dfbd981b2,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_bad6bbd213,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_553c3ae73a,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_1b5f971442,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_5c5edc890b,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_6e40579a3f,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_b20afbef12,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_1eb26e275d,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_0c0a7643b9,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_0e34d65c40,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_d452881451,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_cda1048579,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_93bbf0d830,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_ff574aacfa,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_2d323f5843,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_2ef00776ae,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_067529d116,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_e91fbcce42,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_942e139c85,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_32d03df3cf,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_c8a4612e8b,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_833c491f80,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_1981b3cfe3,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_7b9995cc36,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_7b1b6737c8,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_522fa4e433,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_998cb5debe,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_efc92cf9ee,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_54a1e929fe,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_2c1f6cff9c,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_96120e5a0e,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_92c1d3a86f,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_912137efa9,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_c82ebea49e,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_a59d3cd83a,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_0704777519,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_b0a8bdeb86,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_7ab8b7d055,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_fc99c0bf3f,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_c24268b529,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_3d20af4d73,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_4be36348e4,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_c1257fa3e2,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_db5f110745,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_a049273d43,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_2ec698ac8e,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_1ed0dc1a89,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_4881458df4,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_b81e8f6f7b,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_c4507ed4fd,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_1d10e9274d,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_4d616b4279,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
